"shrid2","lat","lon","Ycons","Ylowinc","Ymidinc","wave","D","R_PC1","R_PC1_scaled"
"11-28-552-05301-594600",15.065,78.145,0,0,0,"Buffer",0,-72.1792892041385,-1.48024344384551
"11-28-552-05302-594602",15.155,78.375,0,0,0,"Buffer",0,-70.6555184256042,-1.44899415156626
"11-28-552-05302-594603",15.135,78.415,0,0,0,"Buffer",0,-62.7061166908141,-1.2859688581592
"11-28-552-05302-594604",15.125,78.385,1,0,1,"Buffer",0,-26.4072485639258,-0.541556407492424
"11-28-552-05302-594605",15.115,78.365,0,0,0,"Buffer",0,60.5736173932293,1.24223584084828
"11-28-552-05302-594606",15.135,78.345,0,0,0,"Buffer",0,-6.54487247348705,-0.134221390602564
"11-28-552-05302-594607",15.135,78.315,0,0,1,"Buffer",0,-12.8340500858348,-0.263199024360197
"11-28-552-05302-594608",15.115,78.335,0,0,0,"Buffer",0,-22.2130847483629,-0.455543043287043
"11-28-552-05302-594609",15.095,78.315,0,0,0,"Buffer",0,-9.34525103248996,-0.191651188650672
"11-28-552-05302-594610",15.065,78.355,0,0,0,"Buffer",0,-29.3746181571075,-0.602410835877705
"11-28-552-05302-594611",15.095,78.345,0,0,0,"Buffer",0,-31.8661909840559,-0.653507686270941
"11-28-552-05302-594612",15.085,78.375,0,0,0,"Buffer",0,19.4674932968227,0.399236812089249
"11-28-552-05302-594613",15.115,78.405,0,0,0,"Buffer",0,-59.6358791491735,-1.22300482731085
"11-28-552-05302-594614",15.095,78.425,0,0,1,"Buffer",0,-20.307354933367,-0.416460584932398
"11-28-552-05302-594615",15.105,78.445,0,0,0,"Buffer",0,-50.6718011994175,-1.03917068649909
"11-28-552-05302-594616",15.095,78.465,0,0,0,"Buffer",0,12.4988347354739,0.256324471699467
"11-28-552-05302-594617",15.075,78.445,0,0,0,"Buffer",0,-23.114175324241,-0.474022491227881
"11-28-552-05302-594618",15.065,78.395,0,0,1,"Buffer",0,-44.0810760743472,-0.90400895570147
"11-28-552-05302-594619",15.045,78.415,0,0,0,"Buffer",0,-60.7725798481581,-1.24631613691003
"11-28-552-05302-594620",15.055,78.445,0,0,0,"Buffer",0,-29.3774052099116,-0.602467992392909
"11-28-552-05303-594622",15.055,78.565,0,0,0,"Buffer",0,-27.5517732631084,-0.565028170666661
"11-28-552-05303-594623",15.025,78.525,0,0,1,"Buffer",0,-26.0618723518215,-0.534473477205016
"11-28-552-05303-594624",15.035,78.545,0,0,1,"Buffer",0,19.1688768826807,0.393112825636457
"11-28-552-05303-594625",15.035,78.575,0,1,1,"Buffer",0,40.782887983485,0.836370144736451
"11-28-552-05303-594626",15.055,78.615,0,0,0,"Buffer",0,70.7708506099992,1.45135936895337
"11-28-552-05303-594627",15.035,78.635,0,1,1,"Buffer",0,45.7747322365512,0.938742235259551
"11-28-552-05303-594628",15.005,78.615,0,0,0,"Buffer",0,43.2133509794597,0.886213762690705
"11-28-552-05303-594629",15.005,78.555,0,0,0,"Buffer",0,2.65716466483366,0.0544927861954128
"11-28-552-05303-594630",15.005,78.525,0,0,0,"Buffer",0,-17.7564045377424,-0.364146027109323
"11-28-552-05303-594631",14.985,78.545,0,0,0,"Buffer",0,18.5382562071852,0.380180139117258
"11-28-552-05303-594632",14.985,78.565,0,0,1,"Buffer",0,45.8620349636045,0.94053262819325
"11-28-552-05303-594633",14.975,78.525,0,0,0,"Buffer",0,-44.1312293902215,-0.905037493358581
"11-28-552-05303-594634",14.935,78.495,1,0,1,"Buffer",0,-0.957248624911795,-0.019631129881985
"11-28-552-05303-594635",14.955,78.565,0,0,0,"Buffer",0,2.78119477160271,0.0570363794395234
"11-28-552-05303-594636",14.965,78.585,0,0,0,"Buffer",0,137.117427284357,2.81198630538738
"11-28-552-05303-594637",14.985,78.615,0,1,1,"Buffer",0,-37.006002669543,-0.758914273588879
"11-28-552-05303-594638",14.975,78.635,0,0,1,"Buffer",0,25.9098184162737,0.531355174937325
"11-28-552-05303-594639",14.955,78.645,0,1,1,"Buffer",0,33.8019657545101,0.69320630265136
"11-28-552-05303-594640",14.945,78.645,0,0,0,"Buffer",0,4.20912639216518,0.0863202147737745
"11-28-553-05304-594641",15.055,76.785,1,0,0,"Buffer",0,-44.830742320389,-0.919383013246387
"11-28-553-05304-594642",15.075,76.805,1,0,1,"Buffer",0,-36.9638092569918,-0.758048976590377
"11-28-553-05304-594643",15.045,76.845,1,0,0,"Buffer",0,5.7773741275489,0.118481634680002
"11-28-553-05304-594644",15.005,76.825,1,0,0,"Buffer",0,-15.5027509174162,-0.317928392757844
"11-28-553-05304-594647",14.985,76.805,1,0,1,"Buffer",0,4.11667294461839,0.084424191536347
"11-28-553-05304-594648",14.975,76.815,0,0,0,"Buffer",0,-12.0862666773682,-0.247863579802568
"11-28-553-05304-594649",14.975,76.845,0,0,0,"Buffer",0,103.78081631935,2.12832343803194
"11-28-553-05304-594650",15.005,76.875,0,0,1,"Buffer",0,-18.853827710332,-0.38665183832278
"11-28-553-05304-594651",14.965,76.895,1,0,0,"Buffer",0,23.2979654703227,0.477791635559732
"11-28-553-05304-594652",14.925,76.925,0,0,0,"Buffer",0,-33.5847004808967,-0.688750654772478
"11-28-553-05304-594653",14.905,76.885,0,0,0,"Buffer",0,25.0535182890538,0.513794283672568
"11-28-553-05304-594654",14.865,76.905,0,0,0,"Buffer",0,105.311378495265,2.15971200740241
"11-28-553-05304-594655",14.835,76.915,0,0,0,"Buffer",0,-14.7260656614905,-0.302000232884116
"11-28-553-05304-594656",14.845,76.865,0,0,0,"Buffer",0,72.9541438572073,1.49613406195473
"11-28-553-05304-594657",14.795,76.865,1,0,1,"Buffer",0,-2.50315148607736,-0.0513343040236769
"11-28-553-05304-594658",14.805,76.915,0,0,0,"Buffer",0,20.1655643548667,0.413552762251706
"11-28-553-05305-594659",14.775,76.805,1,0,0,"Buffer",0,17.4597607932156,0.358062495907571
"11-28-553-05305-594660",14.755,76.825,1,0,0,"Buffer",0,52.6984794255998,1.08073353908699
"11-28-553-05305-594661",14.775,76.865,1,0,0,"Buffer",0,11.1940510075735,0.229566137277545
"11-28-553-05305-594662",14.745,76.885,1,0,0,"Buffer",0,30.9050116763615,0.633795946459392
"11-28-553-05305-594663",14.765,76.935,1,0,0,"Buffer",0,79.2155442969387,1.62454204508118
"11-28-553-05305-594664",14.725,76.965,0,0,0,"Buffer",0,107.43426569042,2.20324790097105
"11-28-553-05305-594665",14.715,76.925,1,0,0,"Buffer",0,73.6245680382444,1.50988303357136
"11-28-553-05305-594666",14.715,76.895,1,0,1,"Buffer",0,59.7015677834855,1.22435196125117
"11-28-553-05305-594667",14.685,76.885,1,0,0,"Buffer",0,37.7219573680604,0.773596979116409
"11-28-553-05305-594668",14.675,76.915,1,0,0,"Buffer",0,23.1999286861025,0.475781109982413
"11-28-553-05305-594669",14.705,76.985,1,0,1,"Buffer",0,12.7045110887849,0.260542455513099
"11-28-553-05305-594670",14.715,77.015,1,0,0,"Buffer",0,14.0425963791945,0.287983734033219
"11-28-553-05305-594671",14.695,77.045,0,0,0,"Buffer",0,38.696391618835,0.793580549570922
"11-28-553-05305-594672",14.665,77.005,1,0,0,"Buffer",0,13.8635675041557,0.284312233226584
"11-28-553-05306-594673",14.845,76.975,1,0,0,"Buffer",0,23.8787476759905,0.489702241243455
"11-28-553-05306-594674",14.825,77.015,0,0,0,"Buffer",0,3.88278604514835,0.0796276695234643
"11-28-553-05306-594675",14.765,76.985,1,0,0,"Buffer",0,70.5379940227771,1.44658397644962
"11-28-553-05306-594676",14.885,77.045,0,0,1,"Buffer",0,-18.6461218993848,-0.382392234656781
"11-28-553-05306-594677",14.755,77.045,1,0,0,"Buffer",0,138.297303355336,2.83618304988118
"11-28-553-05306-594678",14.795,77.055,1,0,0,"Buffer",0,-56.333197419923,-1.15527386139617
"11-28-553-05306-594679",14.845,77.065,1,0,0,"Buffer",0,-64.6078800422514,-1.3249699727968
"11-28-553-05306-594680",14.865,77.055,0,0,0,"Buffer",0,-45.7860515159637,-0.938974369564616
"11-28-553-05306-594681",14.885,77.105,1,1,1,"Buffer",0,-34.9697595849244,-0.717155266132352
"11-28-553-05306-594682",14.875,77.125,1,0,0,"Buffer",0,-52.6628353609751,-1.08000255526109
"11-28-553-05306-594683",14.855,77.135,1,0,1,"Buffer",0,-59.1446034842254,-1.2129298100839
"11-28-553-05306-594684",14.835,77.125,1,0,0,"Buffer",0,-36.9876481002132,-0.758537860476274
"11-28-553-05306-594685",14.835,77.155,0,0,0,"Buffer",0,62.3633020862248,1.27893846098443
"11-28-553-05306-594686",14.805,77.165,1,0,0,"Buffer",0,0.678919298566068,0.0139231883783223
"11-28-553-05306-594687",14.795,77.125,1,0,0,"Buffer",0,-56.1912922082972,-1.1523636878343
"11-28-553-05306-594688",14.765,77.105,1,0,0,"Buffer",0,-28.6954144792317,-0.588481815485608
"11-28-553-05306-594689",14.755,77.165,1,0,0,"Buffer",0,-60.2228644678697,-1.23504264562707
"11-28-553-05307-594690",15.015,76.925,1,0,0,"Buffer",0,-12.8264643390103,-0.263043456854236
"11-28-553-05307-594691",14.975,76.955,1,0,1,"Buffer",0,-31.6292754033472,-0.648649052458447
"11-28-553-05307-594692",14.995,76.985,0,0,0,"Buffer",0,17.636392262549,0.361684831030852
"11-28-553-05307-594693",15.015,77.005,0,0,0,"Buffer",0,-22.749758056687,-0.466549069460104
"11-28-553-05307-594694",15.015,77.035,1,0,1,"Buffer",0,-22.371466739215,-0.458791120487124
"11-28-553-05307-594695",14.985,77.015,0,0,0,"Buffer",0,-39.9404473808784,-0.819093482793842
"11-28-553-05307-594696",14.985,77.065,1,0,0,"Buffer",0,-53.2470116505302,-1.09198276637426
"11-28-553-05307-594697",14.955,77.075,0,0,0,"Buffer",0,-36.0483482969666,-0.739274822686738
"11-28-553-05307-594698",14.945,77.015,0,0,0,"Buffer",0,5.2564712672914,0.107799026797901
"11-28-553-05307-594699",14.945,76.975,0,0,0,"Buffer",0,73.180588911426,1.50077796757634
"11-28-553-05307-594700",14.905,76.955,1,0,0,"Buffer",0,21.5019529275812,0.440959244706747
"11-28-553-05307-594701",14.885,76.915,1,1,1,"Buffer",0,101.713923131666,2.08593586226146
"11-28-553-05307-594702",14.905,77.005,0,0,0,"Buffer",0,6.00609176541226,0.123172146150426
"11-28-553-05307-594703",14.895,77.035,0,0,0,"Buffer",0,-30.4775597371095,-0.625029817870243
"11-28-553-05307-594704",14.935,77.085,0,0,0,"Buffer",0,-47.3337294325633,-0.970713946311511
"11-28-553-05307-594705",14.905,77.105,1,0,0,"Buffer",0,-40.9362845908106,-0.839515982341747
"11-28-553-05308-594706",15.135,77.185,1,0,0,"Buffer",0,10.4171535158177,0.213633624899111
"11-28-553-05308-594707",15.135,77.215,0,0,0,"Buffer",0,41.0088953453773,0.841005074220942
"11-28-553-05308-594708",15.115,77.245,0,0,0,"Buffer",0,165.805487550694,3.40031730163464
"11-28-553-05308-594709",15.125,77.295,1,0,0,"Buffer",0,-28.2376352454523,-0.579093738697901
"11-28-553-05308-594710",15.065,77.295,1,0,1,"Buffer",0,98.2265285081281,2.01441682841515
"11-28-553-05308-594711",15.075,77.255,0,0,1,"Buffer",0,37.4820168875681,0.768676311053895
"11-28-553-05308-594712",15.055,77.225,0,0,0,"Buffer",0,-21.727065092835,-0.445575815615398
"11-28-553-05308-594713",15.075,77.165,1,0,0,"Buffer",0,-37.1866244739082,-0.762618441982266
"11-28-553-05308-594714",15.025,77.195,1,0,0,"Buffer",0,30.9871010528905,0.635479424680862
"11-28-553-05308-594715",14.995,77.165,1,0,0,"Buffer",0,-27.1436531844897,-0.556658497352638
"11-28-553-05308-594716",15.005,77.115,0,0,0,"Buffer",0,-11.6745106094898,-0.239419340095291
"11-28-553-05308-594717",14.955,77.145,0,0,0,"Buffer",0,-31.0416267922572,-0.63659763142837
"11-28-553-05308-594718",14.975,77.205,1,0,0,"Buffer",0,114.986716096566,2.35813256833109
"11-28-553-05308-594719",14.945,77.195,0,0,0,"Buffer",0,93.3952084037594,1.91533674618568
"11-28-553-05309-594720",15.195,77.395,0,0,0,"Treatment",1,46.9705005851524,0.963264896508943
"11-28-553-05309-594721",15.215,77.415,0,0,1,"Treatment",1,8.49208958655383,0.174154665052095
"11-28-553-05309-594722",15.195,77.435,0,0,0,"Treatment",1,19.7231039958324,0.404478842948209
"11-28-553-05309-594723",15.205,77.475,1,0,0,"Treatment",1,-43.9126089434223,-0.900554053764852
"11-28-553-05309-594724",15.185,77.495,0,0,0,"Treatment",1,10.2384132945102,0.209968043765531
"11-28-553-05309-594725",15.195,77.525,1,0,0,"Treatment",1,-21.3690415902011,-0.438233516344236
"11-28-553-05309-594726",15.205,77.545,0,1,1,"Treatment",1,24.0296565680797,0.492797061109321
"11-28-553-05309-594727",15.185,77.585,0,0,0,"Treatment",1,0.610765313535103,0.0125254953471717
"11-28-553-05309-594728",15.155,77.565,1,0,0,"Treatment",1,9.38218778618241,0.192408682775275
"11-28-553-05309-594729",15.165,77.505,0,0,0,"Treatment",1,-65.648765611422,-1.34631631821731
"11-28-553-05309-594730",15.165,77.465,0,0,0,"Treatment",1,-16.0837900280688,-0.329844267015469
"11-28-553-05309-594731",15.145,77.435,0,0,0,"Treatment",1,26.6221075226414,0.545962706979396
"11-28-553-05309-594733",15.125,77.405,0,0,0,"Treatment",1,55.2044858293055,1.13212639138883
"11-28-553-05309-594734",15.105,77.445,0,0,0,"Treatment",1,-19.6666903830995,-0.403321919940068
"11-28-553-05309-594735",15.135,77.505,1,0,0,"Treatment",1,-11.3106570916537,-0.231957479633161
"11-28-553-05309-594736",15.065,77.495,0,0,0,"Treatment",1,-7.06803820545901,-0.144950405162488
"11-28-553-05309-594737",15.015,77.535,0,0,0,"Treatment",1,-55.027056969736,-1.12848770349064
"11-28-553-05309-803007",15.165,77.365,0,0,0,"Treatment",1,172.825984298022,3.54429273277778
"11-28-553-05310-594738",15.195,77.635,0,0,0,"Buffer",0,46.0409700409827,0.944202205409701
"11-28-553-05310-594739",15.215,77.665,0,0,0,"Buffer",0,52.6722597354516,1.08019582910301
"11-28-553-05310-594740",15.185,77.695,0,0,0,"Buffer",0,56.1829139966116,1.15219186856238
"11-28-553-05310-594741",15.165,77.675,0,0,0,"Buffer",0,42.7941056806158,0.877615934812106
"11-28-553-05310-594742",15.165,77.645,0,0,0,"Buffer",0,70.7204818132785,1.45032641224318
"11-28-553-05310-594743",15.175,77.605,1,0,0,"Buffer",0,-5.6896876870829,-0.116683372601709
"11-28-553-05310-594744",15.145,77.605,0,0,0,"Buffer",0,1.66496222816622,0.034144828103297
"11-28-553-05310-594745",15.135,77.575,0,0,0,"Buffer",0,55.321759242286,1.13453141923845
"11-28-553-05310-594746",15.125,77.555,0,0,1,"Buffer",0,-6.31944645034238,-0.129598383137247
"11-28-553-05310-594747",15.105,77.555,1,0,0,"Buffer",0,-14.5074294647081,-0.297516470291786
"11-28-553-05310-594748",15.075,77.535,0,0,0,"Buffer",0,-40.6895096115254,-0.834455153269866
"11-28-553-05310-594749",15.045,77.545,0,0,1,"Buffer",0,30.8264454183809,0.632184719893355
"11-28-553-05310-594750",15.055,77.585,0,0,1,"Buffer",0,82.329138578591,1.68839523029579
"11-28-553-05310-594751",15.075,77.555,0,0,0,"Buffer",0,-7.22359497830694,-0.148140543160421
"11-28-553-05310-594752",15.085,77.565,0,0,0,"Buffer",0,46.3115121569097,0.949750447818301
"11-28-553-05310-594753",15.075,77.595,0,0,0,"Buffer",0,-8.16780570716767,-0.167504293571592
"11-28-553-05310-594754",15.095,77.615,0,0,1,"Buffer",0,-24.7143046253535,-0.506837734123637
"11-28-553-05310-594756",15.115,77.665,0,0,0,"Buffer",0,40.1668751523518,0.823737033983161
"11-28-553-05310-594757",15.105,77.685,0,0,1,"Buffer",0,52.239483176751,1.07132050391305
"11-28-553-05310-594758",15.125,77.695,0,0,0,"Buffer",0,74.57178181417,1.52930837007985
"11-28-553-05310-594759",15.125,77.735,0,0,0,"Buffer",0,106.652254669618,2.18721052100625
"11-28-553-05310-594760",15.125,77.625,0,0,0,"Buffer",0,29.5216647429053,0.605426448070164
"11-28-553-05311-594761",15.065,77.635,0,0,0,"Buffer",0,-21.9864499904169,-0.450895247246155
"11-28-553-05311-594762",15.055,77.685,1,0,0,"Buffer",0,-56.6967806577437,-1.16273017899101
"11-28-553-05311-594763",15.075,77.695,1,0,0,"Buffer",0,79.943385476605,1.63946851701297
"11-28-553-05311-594764",15.075,77.745,0,0,0,"Buffer",0,74.7020265696669,1.53197941252908
"11-28-553-05311-594765",15.055,77.775,0,0,0,"Buffer",0,53.384426418311,1.09480085049974
"11-28-553-05311-594766",15.035,77.735,0,0,1,"Buffer",0,62.7481890842443,1.28683167331337
"11-28-553-05311-594767",15.045,77.715,0,0,0,"Buffer",0,49.9564483522569,1.02450032366064
"11-28-553-05311-594768",15.045,77.675,0,0,0,"Buffer",0,-21.247005293034,-0.435730811887257
"11-28-553-05311-594769",15.025,77.625,0,0,0,"Buffer",0,-2.08994893735762,-0.0428604000760665
"11-28-553-05311-594770",15.025,77.685,0,0,0,"Buffer",0,-70.89458098693,-1.45389681537707
"11-28-553-05311-594771",15.015,77.725,0,0,0,"Buffer",0,-26.6607533974433,-0.546755251536678
"11-28-553-05311-594772",15.015,77.775,1,0,0,"Buffer",0,24.5766005025343,0.504013715942784
"11-28-553-05311-594773",15.015,77.805,1,0,1,"Buffer",0,17.9159079365365,0.367417101997137
"11-28-553-05311-594774",14.985,77.775,0,0,0,"Buffer",0,36.9607818238054,0.757986890385661
"11-28-553-05311-594775",15.005,77.735,0,0,0,"Buffer",0,51.6231622065326,1.05868107388361
"11-28-553-05311-594776",14.995,77.685,1,0,0,"Buffer",0,-66.4166094373004,-1.3620631591974
"11-28-553-05311-594777",14.965,77.665,0,0,0,"Buffer",0,-47.6688989859233,-0.977587559773323
"11-28-553-05311-594778",14.955,77.645,0,0,0,"Buffer",0,-20.1784739545582,-0.413817510637519
"11-28-553-05311-594779",14.945,77.685,0,0,1,"Buffer",0,189.604008891813,3.88837427167182
"11-28-553-05311-594780",14.975,77.695,0,0,0,"Buffer",0,-37.776647319446,-0.774718553502572
"11-28-553-05311-594781",14.945,77.705,0,0,0,"Buffer",0,-40.5031462274133,-0.830633237308285
"11-28-553-05311-594782",14.975,77.725,0,0,0,"Buffer",0,82.5090719174104,1.69208527972761
"11-28-553-05311-594783",14.945,77.735,0,0,0,"Buffer",0,-26.473079603744,-0.542906461866287
"11-28-553-05311-594784",14.925,77.755,1,0,0,"Buffer",0,43.9164397533554,0.900632615515053
"11-28-553-05312-594785",15.105,77.815,0,0,0,"Buffer",0,41.0770905895854,0.842403613389913
"11-28-553-05312-594786",15.045,77.815,0,0,0,"Buffer",0,34.3307976186936,0.704051517511266
"11-28-553-05312-594787",15.035,77.835,0,0,0,"Buffer",0,61.1568703607839,1.25419711659435
"11-28-553-05312-594788",14.995,77.825,0,0,0,"Buffer",0,111.505425224229,2.28673870941787
"11-28-553-05312-594789",14.955,77.775,0,0,0,"Buffer",0,26.5919222455123,0.54534367125511
"11-28-553-05312-594790",14.995,77.875,0,0,1,"Buffer",0,-36.8517341268737,-0.75575055444734
"11-28-553-05312-594791",15.015,77.865,0,0,0,"Buffer",0,42.9990745484632,0.881819409606177
"11-28-553-05312-594792",15.075,77.875,0,0,0,"Buffer",0,-25.1674121488377,-0.516130004086253
"11-28-553-05312-594793",15.095,77.885,0,0,1,"Buffer",0,-27.9809421262635,-0.573829509707161
"11-28-553-05312-594794",15.135,77.895,1,0,0,"Buffer",0,-40.9679707253237,-0.840165797453407
"11-28-553-05312-594795",15.105,77.955,0,0,0,"Buffer",0,-42.9519230808252,-0.880852433460964
"11-28-553-05312-594796",15.095,77.995,1,0,1,"Buffer",0,-69.1479369092436,-1.41807686656302
"11-28-553-05312-594797",15.075,77.925,0,0,0,"Buffer",0,-36.6113511909008,-0.750820812565569
"11-28-553-05312-594798",15.035,77.955,0,0,0,"Buffer",0,15.4989660117313,0.317850772405974
"11-28-553-05313-594799",15.005,77.955,1,0,0,"Buffer",0,-45.6479655984652,-0.9361425215883
"11-28-553-05313-594800",15.025,77.995,1,0,0,"Buffer",0,-17.3121652447615,-0.355035625660594
"11-28-553-05313-594801",15.015,78.015,0,0,0,"Buffer",0,101.308014807458,2.07761154731827
"11-28-553-05313-594802",14.975,78.065,0,0,0,"Buffer",0,-36.046810228706,-0.739243280183562
"11-28-553-05313-594803",14.945,78.105,0,0,1,"Buffer",0,-56.4001640463466,-1.15664720423195
"11-28-553-05313-594804",14.905,78.085,1,0,1,"Buffer",0,-49.974979639243,-1.02488036087588
"11-28-553-05313-594805",14.925,78.055,1,0,1,"Buffer",0,-21.0281431517942,-0.431242415655479
"11-28-553-05313-594806",14.955,78.025,1,0,0,"Buffer",0,-57.8678936379185,-1.18674721116216
"11-28-553-05313-594807",14.965,78.005,0,0,0,"Buffer",0,-41.2955723195164,-0.846884208196213
"11-28-553-05313-594808",14.955,77.985,1,0,0,"Buffer",0,-34.1515050773433,-0.700374609470324
"11-28-553-05313-594809",14.965,77.975,0,0,0,"Buffer",0,-61.2631987187108,-1.25637768468322
"11-28-553-05313-594810",14.965,77.965,0,0,0,"Buffer",0,-67.2276063173783,-1.37869497738169
"11-28-553-05313-594811",14.975,77.945,1,0,0,"Buffer",0,-54.6572051507137,-1.12090283065054
"11-28-553-05313-594813",14.925,77.925,0,1,1,"Buffer",0,-56.541418023966,-1.1595440223718
"11-28-553-05313-594814",14.895,77.935,1,0,0,"Buffer",0,4.93152479981855,0.101135067047382
"11-28-553-05313-594815",14.905,77.965,1,0,0,"Buffer",0,-54.708274990052,-1.12195016425125
"11-28-553-05313-594817",14.855,77.975,0,0,0,"Buffer",0,-45.8168894247081,-0.939606789372903
"11-28-553-05313-594819",14.875,78.025,0,0,1,"Buffer",0,-22.2849148880477,-0.457016126418108
"11-28-553-05313-594820",14.865,78.045,0,0,1,"Buffer",0,8.56582650648204,0.175666852183564
"11-28-553-05313-594821",14.885,78.045,0,0,1,"Buffer",0,35.7320815923321,0.732788866379827
"11-28-553-05313-594822",14.855,78.065,0,0,0,"Buffer",0,6.45130491245647,0.1323025192712
"11-28-553-05313-594823",14.885,78.095,1,0,0,"Buffer",0,43.09005413574,0.883685207109522
"11-28-553-05313-594824",14.845,78.085,0,0,1,"Buffer",0,34.1278283529388,0.699889050295968
"11-28-553-05313-594825",14.835,78.095,0,0,0,"Buffer",0,-20.2403203091159,-0.415085847606049
"11-28-553-05313-803008",14.895,77.995,0,0,0,"Buffer",0,-8.61985604665376,-0.176774882942733
"11-28-553-05314-594826",14.915,77.775,1,0,0,"Holdout",NA,34.6755930368003,0.711122536951162
"11-28-553-05314-594827",14.925,77.805,0,0,0,"Holdout",NA,40.8064949714821,0.836854273765664
