shrid2,state_name,district_name,subdistrict_name,clusters,wave,D,Ycons_raw,urban,tot_p,tot_f,Ylowinc_raw,Ymidinc_raw,Ylowinc,Ymidinc,Ycons
11-28-553-05344-595271,andhra pradesh,anantapur,nallamada,NALLAMADA ANANTAPUR,Treatment,1,21811.134765625,0,10275,0.4832116788321168,0.15758754312992096,0.03035019524395466,0,0,0
11-28-553-05344-595272,andhra pradesh,anantapur,nallamada,NALLAMADA ANANTAPUR,Treatment,1,23617.498046875,0,1954,0.4805527123848516,0.1428571492433548,0.02935420721769333,0,0,0
11-28-553-05344-595273,andhra pradesh,anantapur,nallamada,NALLAMADA ANANTAPUR,Treatment,1,19988.818359375,0,774,0.49483204134366926,0,0,1,1,0
11-28-553-05344-595274,andhra pradesh,anantapur,nallamada,NALLAMADA ANANTAPUR,Treatment,1,20093.68359375,0,3391,0.4942494839280448,0.02728351205587387,0.009489917196333408,0,0,0
11-28-553-05344-595275,andhra pradesh,anantapur,nallamada,NALLAMADA ANANTAPUR,Treatment,1,21917.154296875,0,4025,0.48869565217391303,0.13225498795509338,0.017126545310020447,0,0,0
11-28-553-05344-595276,andhra pradesh,anantapur,nallamada,NALLAMADA ANANTAPUR,Treatment,1,19605.54296875,0,2173,0.4790612057063967,0.0726577416062355,0.011472275480628014,0,0,0
11-28-553-05345-595277,andhra pradesh,anantapur,bukkapatnam,BUKKAPATNAM ANANTAPUR,Buffer,0,23900.13671875,0,3182,0.48742928975487115,0.4261501133441925,0.02784503623843193,0,0,0
11-28-553-05345-595278,andhra pradesh,anantapur,bukkapatnam,BUKKAPATNAM ANANTAPUR,Buffer,0,23836.5078125,0,4290,0.4853146853146853,0.3047790825366974,0.07935076951980591,0,0,0
11-28-553-05345-595279,andhra pradesh,anantapur,bukkapatnam,BUKKAPATNAM ANANTAPUR,Buffer,0,21881.5546875,0,5359,0.49860048516514277,0.511489987373352,0.040770940482616425,0,0,0
11-28-553-05345-595280,andhra pradesh,anantapur,bukkapatnam,BUKKAPATNAM ANANTAPUR,Buffer,0,22781.62109375,0,3590,0.5013927576601671,0.13936170935630798,0.027659574523568153,0,0,0
11-28-553-05345-595281,andhra pradesh,anantapur,bukkapatnam,BUKKAPATNAM ANANTAPUR,Buffer,0,24829.248046875,0,1991,0.49422400803616273,0.3457943797111511,0.09532710164785385,0,0,0
11-28-553-05345-595282,andhra pradesh,anantapur,bukkapatnam,BUKKAPATNAM ANANTAPUR,Buffer,0,21859.580078125,0,4817,0.48225036329665766,0.23167648911476135,0.021061498671770096,0,0,0
11-28-553-05345-595283,andhra pradesh,anantapur,bukkapatnam,BUKKAPATNAM ANANTAPUR,Buffer,0,26077.318359375,0,11335,0.4992501102779003,0.5687267780303955,0.2090509980916977,0,0,0
11-28-553-05345-595284,andhra pradesh,anantapur,bukkapatnam,BUKKAPATNAM ANANTAPUR,Buffer,0,22000.103515625,0,4516,0.4895925597874225,0.30140379071235657,0.0016515277093276381,0,0,0
11-28-553-05346-595285,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,19989.427734375,0,1404,0.5135327635327636,0.028011204674839973,0.002801120514050126,0,0,0
11-28-553-05346-595286,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,23152.658203125,0,1665,0.4756756756756757,0.23861171305179596,0.058568328619003296,0,0,0
11-28-553-05346-595288,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,23763.375,0,1239,0.4995964487489911,0.3504531681537628,0.16918429732322693,0,0,0
11-28-553-05346-595289,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,20840.2734375,0,528,0.4943181818181818,0.04444444552063942,0.007407407276332378,0,0,0
11-28-553-05346-595290,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,26274.095703125,0,782,0.4884910485933504,0.40740740299224854,0.37037035822868347,0,0,0
11-28-553-05346-595291,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,23867.009765625,0,386,0.48704663212435234,0.1037735864520073,0,0,1,0
11-28-553-05346-595292,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,25722.2109375,0,723,0.4827109266943292,0.05970149114727974,0.019900497049093246,0,0,0
11-28-553-05346-595293,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,24532.576171875,0,733,0.4870395634379263,0.095238097012043,0.004761904943734407,0,0,0
11-28-553-05346-595294,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,22244.646484375,0,493,0.46247464503042596,0.05925925821065903,0,0,1,0
11-28-553-05346-595295,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,22521.88671875,0,5733,0.49293563579277866,0.3497884273529053,0.0691114217042923,0,0,0
11-28-553-05346-595296,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,20379.7109375,0,259,0.49034749034749037,0.04545454680919647,0,0,1,0
11-28-553-05346-595297,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,18852.478515625,0,665,0.512781954887218,0.028735632076859474,0.017241379246115685,0,0,1
11-28-553-05346-595298,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,24198.083984375,0,12390,0.49249394673123487,0.4479426443576813,0.09975062310695648,0,0,0
11-28-553-05346-595299,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,22122.91015625,0,260,0.5038461538461538,0.13333334028720856,0,0,1,0
11-28-553-05346-595300,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,22747.51171875,0,2538,0.5003940110323088,0.16641221940517426,0.04885496199131012,0,0,0
11-28-553-05346-595301,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,22937.837890625,0,1133,0.501323918799647,0.012820512987673283,0.0032051282469183207,0,0,0
11-28-553-05346-595302,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,22350.83203125,0,944,0.5010593220338984,0.17573221027851105,0.008368200622498989,0,0,0
11-28-553-05346-595304,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,23883.6484375,0,3833,0.49073832507174536,0.2581280767917633,0.07093595713376999,0,0,0
11-28-553-05346-595306,andhra pradesh,anantapur,kothacheruvu,KOTHACHERUVU ANANTAPUR,Buffer,0,22106.0390625,0,2282,0.4925503943908852,0.25956737995147705,0.04492512345314026,0,0,0
11-28-553-05347-595308,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,22664.087890625,0,2607,0.4875335634829306,0.8603174686431885,0.0015873016091063619,0,0,0
11-28-553-05347-595309,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,20385.47265625,0,5748,0.4791231732776618,0.06570397317409515,0.007220216561108828,0,0,0
11-28-553-05347-595310,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,21299.060546875,0,7074,0.494204127791914,0.041714947670698166,0.005793742835521698,0,0,0
11-28-553-05347-595311,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,23843.94140625,0,4138,0.4958917351377477,0.3558793067932129,0.21852236986160278,0,0,0
11-28-553-05347-595312,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,26075.150390625,0,3293,0.489219556635287,0.3052109181880951,0.026054590940475464,0,0,0
11-28-553-05347-595313,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,21782.03515625,0,6832,0.4874121779859485,0.21232058107852936,0.011961722746491432,0,0,0
11-28-553-05347-595314,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,22656.78515625,0,4698,0.48126862494678585,0.16724437475204468,8.66551126819104e-4,0,0,0
11-28-553-05347-595315,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,22631.953125,0,6731,0.4875947110384787,0.2353665977716446,0.0209488607943058,0,0,0
11-28-553-05347-595316,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,20184.86328125,0,1555,0.4887459807073955,0.010610079392790794,0,0,1,0
11-28-553-05347-595317,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,21047.26953125,0,2546,0.4795758051846033,0.042553190141916275,0.009819967672228813,0,0,0
11-28-553-05347-595318,andhra pradesh,anantapur,chennekothapalle,CHENNEKOTHAPALLE ANANTAPUR,Buffer,0,21023.283203125,0,263,0.5095057034220533,0.03076923079788685,0,0,1,0
11-28-553-05348-595319,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,20804.736328125,0,5887,0.4893833871241719,0.1684359461069107,0.09978768229484558,0,0,0
11-28-553-05348-595320,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,21977.056640625,0,376,0.48404255319148937,0.3870967626571655,0,0,1,0
11-28-553-05348-595321,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,26300.177734375,0,1601,0.48906933166770766,0.9030470848083496,0.5955678820610046,0,0,0
11-28-553-05348-595322,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,17891.921875,0,4981,0.4860469785183698,0.2911737859249115,0.015468607656657696,0,0,1
11-28-553-05348-595323,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,21267.181640625,0,6384,0.49107142857142855,0.32883188128471375,0.10871033370494843,0,0,0
11-28-553-05348-595324,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,21578.6796875,0,3577,0.4805703103159072,0.42573100328445435,0.07836257666349411,0,0,0
11-28-553-05348-595325,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,25111.55859375,0,2293,0.4648931530745748,0.3542039394378662,0.3202146589756012,0,0,0
11-28-553-05348-595326,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,25909.123046875,0,3323,0.4790851640084261,0.5057603716850281,0.25806450843811035,0,0,0
11-28-553-05348-595327,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,19563.365234375,0,767,0.45241199478487615,0.32972973585128784,0.0324324332177639,0,0,0
11-28-553-05348-595328,andhra pradesh,anantapur,ramagiri,RAMAGIRI ANANTAPUR,Treatment,1,23521.318359375,0,3007,0.48885932823412037,0.47922438383102417,0.3199445903301239,0,0,0
11-28-553-05349-595329,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,19259.5234375,0,3140,0.5022292993630574,0.29198184609413147,0.022692888975143433,0,0,0
11-28-553-05349-595330,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,19779.32421875,0,2290,0.5026200873362445,0.27845528721809387,0.09552845358848572,0,0,0
11-28-553-05349-595331,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,22871.259765625,0,844,0.4940758293838863,0.8146067261695862,0.5617977380752563,0,0,0
11-28-553-05349-595332,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,19358.095703125,0,4448,0.4858363309352518,0.010256410576403141,0.00615384615957737,0,0,0
11-28-553-05349-595333,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,22140.765625,0,1043,0.5052732502396932,0.514018714427948,0.26635512709617615,0,0,0
11-28-553-05349-595335,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,21525.90234375,0,2256,0.499113475177305,0.14387211203575134,0.015985790640115738,0,0,0
11-28-553-05349-595336,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,17218.775390625,0,2303,0.4867564046895354,0.043572984635829926,0,0,1,1
11-28-553-05349-595337,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,18658.443359375,0,1920,0.4796875,0.18939393758773804,0.010101010091602802,0,0,1
11-28-553-05349-595338,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,23033.25390625,0,287,0.5087108013937283,0.8035714030265808,0.7857142686843872,0,0,0
11-28-553-05349-595339,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,21877.728515625,0,9899,0.4989392867966461,0.3220018744468689,0.13031160831451416,0,0,0
11-28-553-05349-595340,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,24291.61328125,0,655,0.48091603053435117,0.19078947603702545,0.01315789483487606,0,0,0
11-28-553-05349-595341,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,21908.25,0,1545,0.47119741100323626,0.22625698149204254,0.11173184216022491,0,0,0
11-28-553-05349-595342,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,21370.32421875,0,2488,0.4859324758842444,0.1574394404888153,0.07266435772180557,0,0,0
11-28-553-05349-595343,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,25358.451171875,0,2110,0.4848341232227488,0.6234042644500732,0.24255318939685822,0,0,0
11-28-553-05349-595344,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,19655.302734375,0,2458,0.4723352318958503,0.39676111936569214,0.22874493896961212,0,0,0
11-28-553-05349-595345,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,18265.6640625,0,2997,0.48882215548882213,0.4079602062702179,0.17412935197353363,0,0,1
11-28-553-05349-595346,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,21086.47265625,0,1490,0.49463087248322146,0.6231454014778137,0.16320474445819855,0,0,0
11-28-553-05349-595347,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,21106.138671875,0,2251,0.49666814749000443,0.1643286645412445,0.11022043973207474,0,0,0
11-28-553-05349-595348,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,16412.630859375,0,1835,0.5138964577656676,0.025139665231108665,0.002793296007439494,0,0,1
11-28-553-05349-595349,andhra pradesh,anantapur,roddam,RODDAM ANANTAPUR,Treatment,1,20460.71484375,0,3857,0.4889810733730879,0.4846698045730591,0.19811320304870605,0,0,0
11-28-553-05350-595350,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,19679.935546875,0,5548,0.49134823359769286,0.1934189349412918,0.06821829825639725,0,0,0
11-28-553-05350-595351,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,17480.400390625,0,362,0.49171270718232046,0.03703703731298447,0,0,1,1
11-28-553-05350-595352,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,20931.958984375,0,3805,0.49014454664914586,0.33849820494651794,0.12038140743970871,0,0,0
11-28-553-05350-595353,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,19985.556640625,0,3033,0.4929113089350478,0.07528409361839294,0.029829544946551323,0,0,0
11-28-553-05350-595354,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,21688.873046875,0,3475,0.5035971223021583,0.4486842155456543,0.21052631735801697,0,0,0
11-28-553-05350-595355,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,20058.916015625,0,1985,0.4564231738035264,0.20796459913253784,0.16592919826507568,0,0,0
11-28-553-05350-595356,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,21977.978515625,0,500,0.516,0.27826085686683655,0,0,1,0
11-28-553-05350-595357,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,19569.9453125,0,20960,0.4947996183206107,0.1709275245666504,0.08831607550382614,0,0,0
11-28-553-05350-595358,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,19693.392578125,0,10220,0.4952054794520548,0.16466933488845825,0.07412339001893997,0,0,0
11-28-553-05350-595359,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,20456.484375,0,5242,0.5009538344143457,0.251039057970047,0.09975062310695648,0,0,0
11-28-553-05350-595360,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,22210.603515625,0,225,0.5022222222222222,0.09090909361839294,0,0,1,0
11-28-553-05350-595361,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,24399.64453125,0,172,0.48255813953488375,0.08888889104127884,0,0,1,0
11-28-553-05350-595362,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,19311.8984375,0,4261,0.48838300868340767,0.08794788271188736,0.031487513333559036,0,0,0
11-28-553-05350-595363,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,18142.763671875,0,4703,0.49351477780140335,0.14863498508930206,0.03538928180932999,0,0,1
11-28-553-05350-595364,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,21039.185546875,0,3286,0.4860012172854534,0.18473894894123077,0.13654617965221405,0,0,0
11-28-553-05350-595365,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,17462.810546875,0,487,0.4702258726899384,0.010989011265337467,0,0,1,1
11-28-553-05350-595366,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,20359.7578125,0,4095,0.504029304029304,0.19977553188800812,0.13131313025951385,0,0,0
11-28-553-05350-595367,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,19997.951171875,0,4268,0.511012183692596,0.2991543412208557,0.10676532983779907,0,0,0
11-28-553-05350-595368,andhra pradesh,anantapur,madakasira,MADAKASIRA ANANTAPUR,Buffer,0,19901.162109375,0,2108,0.49335863377609107,0.02594810351729393,0.005988024175167084,0,0,0
11-28-553-05351-595370,andhra pradesh,anantapur,amarapuram,AMARAPURAM ANANTAPUR,Control,0,20797.6640625,0,6993,0.4851994851994852,0.2950373888015747,0.06458191573619843,0,0,0
11-28-553-05351-595371,andhra pradesh,anantapur,amarapuram,AMARAPURAM ANANTAPUR,Control,0,18603.947265625,0,6529,0.4902741614336039,0.18819443881511688,0.008333333767950535,0,0,1
11-28-553-05351-595372,andhra pradesh,anantapur,amarapuram,AMARAPURAM ANANTAPUR,Control,0,21720.11328125,0,10346,0.485984921708873,0.22604212164878845,0.06403093785047531,0,0,0
11-28-553-05351-595373,andhra pradesh,anantapur,amarapuram,AMARAPURAM ANANTAPUR,Control,0,20864.646484375,0,4555,0.48825466520307353,0.01329534687101841,0.001899335184134543,0,0,0
11-28-553-05351-595374,andhra pradesh,anantapur,amarapuram,AMARAPURAM ANANTAPUR,Control,0,20817.2890625,0,3143,0.47884187082405344,0.14045801758766174,0.006106870248913765,0,0,0
11-28-553-05351-595375,andhra pradesh,anantapur,amarapuram,AMARAPURAM ANANTAPUR,Control,0,18174.3046875,0,8815,0.47385138967668744,0.06433054059743881,0.00993723887950182,0,0,1
11-28-553-05351-595376,andhra pradesh,anantapur,amarapuram,AMARAPURAM ANANTAPUR,Control,0,21066.560546875,0,3655,0.4911080711354309,0.16771753132343292,0.06052963435649872,0,0,0
11-28-553-05351-595378,andhra pradesh,anantapur,amarapuram,AMARAPURAM ANANTAPUR,Control,0,18047.619140625,0,5069,0.4811599921088972,0.1111111119389534,0.018066847696900368,0,0,1
11-28-553-05352-595379,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,19174.552734375,0,1196,0.4765886287625418,0.16500000655651093,0,0,1,0
11-28-553-05352-595380,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,21352.109375,0,3260,0.4822085889570552,0.19696970283985138,0.019696969538927078,0,0,0
11-28-553-05352-595381,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,17119.203125,0,7636,0.49384494499738085,0.14013157784938812,0.015789473429322243,0,0,1
11-28-553-05352-595382,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,12154.6787109375,0,157,0.4968152866242038,0,0,1,1,1
11-28-553-05352-595383,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,17583.3515625,0,3853,0.4959771606540358,0.0257037952542305,0.0024479804560542107,0,0,1
11-28-553-05352-595384,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,20456.62109375,0,8048,0.47229125248508946,0.16856780648231506,0.05640050768852234,0,0,0
11-28-553-05352-595385,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,24694.03125,0,1120,0.4982142857142857,0.2328244298696518,0.011450381949543953,0,0,0
11-28-553-05352-595386,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,16951.546875,0,7588,0.48220875065893515,0.0317460335791111,0.006211180239915848,0,0,1
11-28-553-05352-595387,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,18006.724609375,0,1946,0.4830421377183967,0.21388888359069824,0.05277777835726738,0,0,1
11-28-553-05352-595388,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,18047.125,0,4603,0.4792526613078427,0.09758897870779037,0.02066590078175068,0,0,1
11-28-553-05352-595389,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,16604.166015625,0,4549,0.48560123103978897,0.0015600624028593302,0,0,1,1
11-28-553-05352-595390,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,17833.7421875,0,2642,0.4871309613928842,0,0,1,1,1
11-28-553-05352-595391,andhra pradesh,anantapur,gudibanda,GUDIBANDA ANANTAPUR,Buffer,0,17949.130859375,0,1509,0.4963552021206097,0.0058823530562222,0,0,1,1
11-28-553-05353-595392,andhra pradesh,anantapur,rolla,ROLLA ANANTAPUR,Buffer,0,19247.873046875,0,4772,0.48826487845766975,0.2320162057876587,0.054711245000362396,0,0,0
11-28-553-05353-595393,andhra pradesh,anantapur,rolla,ROLLA ANANTAPUR,Buffer,0,20738.654296875,0,7682,0.49153866180682115,0.15545685589313507,0.02474619261920452,0,0,0
11-28-553-05353-595394,andhra pradesh,anantapur,rolla,ROLLA ANANTAPUR,Buffer,0,20025.232421875,0,11039,0.48926533200471056,0.058406341820955276,0.014601585455238819,0,0,0
11-28-553-05353-595395,andhra pradesh,anantapur,rolla,ROLLA ANANTAPUR,Buffer,0,21662.732421875,0,223,0.4798206278026906,0,0,1,1,0
11-28-553-05353-595396,andhra pradesh,anantapur,rolla,ROLLA ANANTAPUR,Buffer,0,21164.228515625,0,8175,0.48244648318042815,0.23489554226398468,0.002258610911667347,0,0,0
